id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
212,December 2019,Kolkata to Mumbai,Solo Leisure,Hossam Ziada,4th December 2019,7,na,5,4,1,na,3,Economy Class,2,na,Not Verified,15 kg only is too little," Kolkata to Mumbai. I have a good experience with cabin service . Other thing bad was the money I have paid for my bag it weighed 22kg, I paid 2800 IR because allowed weight of 15 kg only is too little. It will be better to raise allowed weight to 20 as in Air India, I travelled by Air India during internal flight allowed weight was 2 bags, 20 kg each. So I am so annoyed from this issue."
213,December 2019,Mumbai to Kolkata,Solo Leisure,D Gedeep,3rd December 2019,9,na,4,4,5,na,5,Economy Class,5,na,Trip Verified,Seats are also comfortable, Mumbai to Kolkata. Wonderful experience on a budget airline. Found the cabin and washroom clean. Seats are also comfortable. The only thing is that they should explore many more routes.
214,November 2019,Goa to Mumbai,Business,Samina Khan,1st December 2019,1,na,1,1,2,1,1,Economy Class,1,na,Trip Verified,Worst flying experience,"Goa to Mumbai. Worst flying experience ever. The flight was delayed by 2 hours, due to some operational problems. The staff was extremely unprofessional and rude. I paid for the meal beforehand but the flight host was not ready to give me my meal for no reason. Finally, he gave me a tasteless sandwich after asking multiple times. Even on my Mumbai to Goa flight, the staff was super rude. Either they are not trained at all or they are being underpaid, and hence they take out all the frustration on their passengers. Never flying again on Spicejet for sure."
215,November 2019,Mumbai to Varanasi,Couple Leisure,C Murton,30th November 2019,1,na,3,na,3,na,3,Economy Class,1,na,Trip Verified,Avoid this airline at all costs, Mumbai to Varanasi. I tried to buy baggage online leading up to the flight but it would not let me. I then told them at the airport along with screenshots showing my request on Twitter. She was not bothered at all. Charged me full price. Avoid this airline at all costs. There is a reason they're ratings are so low.
216,November 2019,Kolkata to Delhi,Business,Ravindra Taparia,25th November 2019,10,A340,5,5,5,na,5,Economy Class,5,na,Not Verified,was a lovely flight,"Kolkata to Delhi. It was a lovely flight, the cabin crew was wonderful and the hospitality was awesome. The food was lovely too. One of the cabin crew was not well but the other members of the crew took over her job and it was great teamwork. Hats off to these lovely staff."
217,November 2019,Bangalore to Hyderabad,Solo Leisure,C Rakoorna,24th November 2019,1,na,1,na,1,na,1,Economy Class,1,na,Trip Verified,I am highly disappointed, Bangalore to Hyderabad. It is just so sad that I had to pay extra for discomfort. My flight kept delaying. Technical issue or not will the company take any responsibility for safety at night. Is it even ethical to keep delaying. Issues keep coming but how can you ignore the discomfort it has caused people due to it. Sorry will not help. Do your job the right way. I am highly disappointed. 
218,November 2019,Dharamshala to Delhi,Couple Leisure,Mary Halder,23rd November 2019,2,na,1,1,1,1,1,Economy Class,1,1,Not Verified,charging for hand luggage," Dharamshala to Delhi. Spicejet's staff in Dharamshala airport is trying to make some extra money here, charging for hand luggage, when I have brought the same hand luggage on my way from Kolkata via Delhi to Dharamshala without any extra fee."
219,November 2019,Mumbai to Kanpur,Solo Leisure,Tauqeer Alam,21st November 2019,1,na,1,1,1,1,1,Economy Class,1,1,Not Verified,it was my worst journey ever," Mumbai to Kanpur. I must say it was my worst journey ever. When I booked my flight the time was 10.45 am and after a week they messages saying that it will be taking off at 1.45 pm. The flight took off after 2.30pm, I dont understand why they don't value time. I must suggest please don't book with SpiceJet. Also for luggage, at the time of booking they dont indicate that you can't take cabin luggage and the day before the flight they circulated a message that no cabin luggage was allowable. If there was an option to give a minus star I would. "
220,November 2019,Kolkata to Kochi via Chennai,Couple Leisure,J Harese,18th November 2019,9,na,5,5,4,na,5,Economy Class,5,na,Trip Verified,cannot expect any better," Kolkata to Kochi via Chennai. From ticketing to delivery of Luggage including transfer and  very tasty food provided with excellent cabin crew service was excellent. Only issue being maintainability of strict timing which will help if passengers are on a schedule or transfer time to connecting flight is less/short. Rest is top-notch, cannot expect any better."
221,November 2019,Delhi to Mumbai,Business,Manish Agrawal,18th November 2019,9,na,5,na,5,na,4,Economy Class,5,na,Trip Verified,courteous crew cabin," Delhi to Mumbai. Perfect service, courteous crew cabin as well as ground. There was a 15 mins delay in flight which was very well informed to the passengers with a message of sorry. The Captain again apologized for the delay. The cabin crew is perfect behaved respects all passengers."
222,November 2019,Delhi to Chennai,Solo Leisure,N Maya,14th November 2019,3,na,1,na,1,na,2,Economy Class,2,na,Not Verified,the airline staff mislead,"Delhi to Chennai. Had paid for an exit seat at the time of purchase of the flight. However, at the check-in counter I was made to believe that the seat selected was not an exit but a regular middle seat. The employee at the counter very generously agreed to change it and assign me an aisle seat. Well, it was a rude shock upon boarding to see that my original seat was indeed an exit seat. Why would the airline staff mislead a fare-paying passenger? More surprises. After a 2 hour delay, the flight crew was busy providing sample drinks and indulging in small talk with a group of passengers without any consideration that the rest of the passengers were trying to get some sleep. After all, it was past midnight. I don't think it was too much to ask of the flight crew to service the needy passengers without boring or bothering the rest about their drink choices."
223,November 2019,Patna to Chennai,Family Leisure,R Hajira,11th November 2019,1,na,1,1,1,na,1,Premium Economy,1,na,Trip Verified,denied the entitled meals," Patna to Chennai. I had upgraded to Spicemax considering facility of extra leg space and on-board meals. But to my surprise, so call leg-space is a big disappointment as the space is very little and uncomfortable. I was very rudely denied the entitled meals onboard by cabin crew member. His behaviour made us feel humiliated onboard. Raised a complaint to the customer relations, but it is useless as they have not yet investigated the issue."
224,November 2019,Surat to Hyderabad,Family Leisure,Sadaf Khan,9th November 2019,1,na,3,na,1,na,3,Economy Class,2,na,Trip Verified,faced a lot of inconvenience," On my recent journey from Hyderabad to Surat we I had an excess baggage of 5kg (check-in) luggage for which I was requested to pay, and I agreed to instantly. While the process was being done peacefully, on duty manager argued that my hand bag should also be weighed along with my cabin bag and the total weight should be 7kgs only. The airline policy clearly states that each passenger is allowed cabin bag of maximum 7kgs and hand bag free of cost. We were a group of 13 people, and accordingly every passenger is allowed a cabin bag and a hand bag free of cost, but staff was hell bent on making us pay extra for the hand bag (which is essentially my purse). He was rude, and has no idea what he was talking. We have been frequent flyers with Spicejet and usually the staff is very polite and considerate. We choose Spicejet for their hospitality and are loyal customers since years.  We wasted our time and energy and faced a lot of inconvenience. This behavior is unaccepted and intolerable. "
225,November 2019,Bengaluru to Shirdi,Family Leisure,Sunil Kumar Rajanna,9th November 2019,1,na,1,1,1,1,1,Economy Class,1,1,Trip Verified,Flight condition is also awful," Bengaluru to Shirdi. Got message of early flight, after reaching airport flight was delayed by 30min. I had previous 4 hrs delay with Spicejet, due to which I lost my other connecting flight. Worst services no respect for the customer time. Flight condition is also awful."
226,November 2019,New Delhi to Kolkata,Solo Leisure,Debashis Roy,6th November 2019,10,Boeing 737-800,5,5,5,na,5,Economy Class,5,na,Trip Verified,efficient and warm onboard service," New Delhi to Kolkata. Delighted with the prompt, efficient and warm onboard service provided by the crew. Appreciate their efforts towards customer centricity."
